"","season","id","name","position","team","conference","usage.overall","usage.pass","usage.rush","usage.firstDown","usage.secondDown","usage.thirdDown","usage.standardDowns","usage.passingDowns"
"1010",2015,"3932342","Koy Detmer Jr.","QB","BYU","FBS Independents",0.0044,0.0057,0.0027,0.0050,0.0000,0.0110,0.0030,0.0060
"1011",2015,"546728","Khalid Hill","FB","Michigan","Big Ten",0.0044,0.0093,0.0000,0.0026,0.0000,0.0160,0.0030,0.0070
"1012",2015,"3122628","Lee Walker","WR","Colorado","Pac-12",0.0044,0.0090,0.0000,0.0026,0.0070,0.0050,0.0030,0.0070
"1013",2015,"547588","David Wells","TE","San Diego State","Mountain West",0.0044,0.0155,0.0000,0.0000,0.0100,0.0050,0.0030,0.0070
"1014",2015,"545432","Drake Kulick","FB","Iowa","Big Ten",0.0043,0.0026,0.0057,0.0024,0.0030,0.0110,0.0060,0.0000
"1015",2015,"3134313","Alex Van Dyke","WR","UCLA","Pac-12",0.0041,0.0078,0.0000,0.0000,0.0090,0.0050,0.0020,0.0100
"1016",2015,"3931425","Shun Brown","WR","Arizona","Pac-12",0.0041,0.0083,0.0000,0.0023,0.0030,0.0110,0.0010,0.0100
"1017",2015,"3924367","Kyle Markway","TE","South Carolina","SEC",0.0039,0.0082,0.0000,0.0060,0.0040,0.0000,0.0060,0.0000
"1018",2015,"3918312","Josh Harshman","TE","Wyoming","Mountain West",0.0039,0.0092,0.0000,0.0088,0.0000,0.0000,0.0060,0.0000
"1019",2015,"559580","Jacob August","TE","South Carolina","SEC",0.0039,0.0082,0.0000,0.0060,0.0000,0.0060,0.0040,0.0040
"1020",2015,"3843964","Bry'Kiethon Mouton","FB","LSU","SEC",0.0038,0.0103,0.0000,0.0083,0.0000,0.0000,0.0060,0.0000
"1021",2015,"3125999","Nate Becker","TE","Miami (OH)","Mid-American",0.0038,0.0076,0.0000,0.0059,0.0000,0.0060,0.0040,0.0030
"1022",2015,"3914158","Kahlil Lewis","WR","Cincinnati","American Athletic",0.0038,0.0072,0.0000,0.0020,0.0060,0.0050,0.0030,0.0060
"1023",2015,"552212","Tyler Cogswell","TE","Cincinnati","American Athletic",0.0038,0.0072,0.0000,0.0020,0.0060,0.0050,0.0060,0.0000
"1024",2015,"3917053","Andrew Hicks","WR","Tulane","American Athletic",0.0038,0.0072,0.0000,0.0000,0.0120,0.0000,0.0020,0.0070
"1025",2015,"3915321","James Gardner","WR","Miami (OH)","Mid-American",0.0038,0.0076,0.0000,0.0059,0.0040,0.0000,0.0040,0.0030
"1026",2015,"3728307","Jackson Harris","TE","Georgia","SEC",0.0037,0.0091,0.0000,0.0027,0.0080,0.0000,0.0040,0.0040
"1027",2015,"3916217","Mitchell Kaufman","TE","SMU","American Athletic",0.0036,0.0076,0.0000,0.0027,0.0040,0.0060,0.0020,0.0070
"1028",2015,"546520","Zach Crouch","TE","Central Michigan","Mid-American",0.0036,0.0063,0.0000,0.0054,0.0040,0.0000,0.0040,0.0030
"1029",2015,"553482","Anthony Young","WR","Akron","Mid-American",0.0035,0.0084,0.0000,0.0054,0.0040,0.0000,0.0050,0.0000
"1030",2015,"3914582","Brett Winnegan","WR","UT San Antonio","Conference USA",0.0035,0.0025,0.0045,0.0027,0.0040,0.0060,0.0020,0.0070
"1031",2015,"3129455","Donnie Ernsberger","TE","Western Michigan","Mid-American",0.0035,0.0051,0.0023,0.0051,0.0040,0.0000,0.0030,0.0040
"1032",2015,"3124675","Matt Quarells","WR","New Mexico","Mountain West",0.0035,0.0127,0.0000,0.0027,0.0070,0.0000,0.0040,0.0030
"1033",2015,"3914577","Peyton Hall","WR","UT San Antonio","Conference USA",0.0035,0.0000,0.0067,0.0027,0.0070,0.0000,0.0050,0.0000
"1034",2015,"547206","Austin Allen","QB","Arkansas","SEC",0.0035,0.0081,0.0000,0.0025,0.0040,0.0060,0.0020,0.0080
"1035",2015,"3914369","Jaqwis Dancy","RB","Louisiana Tech","Conference USA",0.0034,0.0021,0.0051,0.0072,0.0000,0.0000,0.0050,0.0000
"1036",2015,"546469","Ryan Burns","QB","Stanford","Pac-12",0.0033,0.0000,0.0053,0.0024,0.0070,0.0000,0.0010,0.0080
"1037",2015,"3843217","Chandler Cox","FB","Auburn","SEC",0.0033,0.0091,0.0000,0.0051,0.0000,0.0060,0.0030,0.0040
"1038",2015,"3117250","Daniel Marx","FB","Stanford","Pac-12",0.0033,0.0090,0.0000,0.0048,0.0030,0.0000,0.0030,0.0040
"1039",2015,"3115978","Maurice Ways","WR","Michigan","Big Ten",0.0033,0.0070,0.0000,0.0026,0.0060,0.0000,0.0020,0.0070
"1040",2015,"3152673","Mark Saari","RB","Wisconsin","Big Ten",0.0032,0.0000,0.0062,0.0024,0.0030,0.0060,0.0030,0.0040
"1041",2015,"3135829","Brady Bodine","RB","NC State","ACC",0.0032,0.0000,0.0062,0.0049,0.0030,0.0000,0.0050,0.0000
"1042",2015,"3134302","Jordan Lasley","WR","UCLA","Pac-12",0.0031,0.0058,0.0000,0.0047,0.0030,0.0000,0.0050,0.0000
"1043",2015,"3138758","Brodrick Yancy","WR","Temple","American Athletic",0.0031,0.0067,0.0000,0.0000,0.0100,0.0000,0.0000,0.0090
"1044",2015,"3138735","Frank Nutile","QB","Temple","American Athletic",0.0031,0.0045,0.0021,0.0025,0.0000,0.0050,0.0030,0.0030
"1045",2015,"3124782","Drew Eckels","QB","Western Kentucky","Conference USA",0.0031,0.0038,0.0025,0.0023,0.0030,0.0060,0.0030,0.0040
"1046",2015,"552028","James Toland IV","RB","USC","Pac-12",0.0030,0.0000,0.0062,0.0023,0.0030,0.0050,0.0010,0.0070
"1047",2015,"3125880","Luke Grandjean","WR","Kent State","Mid-American",0.0030,0.0068,0.0000,0.0037,0.0000,0.0070,0.0020,0.0040
"1048",2015,"3126345","Ronnie Clark","RB","Alabama","SEC",0.0028,0.0000,0.0051,0.0021,0.0000,0.0050,0.0040,0.0000
"1049",2015,"3126286","Bishop Louie","WR","Tulsa","American Athletic",0.0028,0.0058,0.0000,0.0022,0.0030,0.0050,0.0010,0.0060
"1050",2015,"546287","Alec Dhaenens","TE","Boise State","Mountain West",0.0028,0.0056,0.0000,0.0000,0.0030,0.0050,0.0030,0.0030
"1051",2015,"3127588","Sean Modster","WR","Boise State","Mountain West",0.0028,0.0056,0.0000,0.0000,0.0060,0.0050,0.0000,0.0090
"1052",2015,"545522","Charlie Reid","TE","TCU","Big 12",0.0028,0.0057,0.0000,0.0020,0.0060,0.0000,0.0010,0.0070
"1053",2015,"3116430","Stacy Boyd","RB","TCU","Big 12",0.0028,0.0000,0.0057,0.0041,0.0030,0.0000,0.0040,0.0000
"1054",2015,"550006","Quan Jones","WR","Baylor","Big 12",0.0028,0.0076,0.0000,0.0020,0.0030,0.0050,0.0040,0.0000
"1055",2015,"3128777","Jacom Brimhall","RB","Arizona State","Pac-12",0.0028,0.0000,0.0061,0.0000,0.0090,0.0000,0.0030,0.0030
"1056",2015,"552726","Drew Van Maanen","FB","Wyoming","Mountain West",0.0026,0.0061,0.0000,0.0029,0.0000,0.0070,0.0040,0.0000
"1057",2015,"3126487","Michael Scarnecchia","QB","South Carolina","SEC",0.0026,0.0027,0.0026,0.0000,0.0040,0.0000,0.0020,0.0040
"1058",2015,"559613","D.J. Chark","WR","LSU","SEC",0.0026,0.0000,0.0042,0.0055,0.0000,0.0000,0.0040,0.0000
"1059",2015,"3915190","Jayson Stanley","WR","Georgia","SEC",0.0025,0.0060,0.0000,0.0054,0.0000,0.0000,0.0040,0.0000
"1060",2015,"3126088","Andrew Davis","WR","Toledo","Mid-American",0.0024,0.0054,0.0000,0.0000,0.0080,0.0000,0.0000,0.0070
"1061",2015,"556187","Trevor Thomas","RB","Central Michigan","Mid-American",0.0024,0.0042,0.0000,0.0000,0.0000,0.0110,0.0020,0.0030
"1062",2015,"3919510","Alex Bachman","WR","Wake Forest","ACC",0.0024,0.0045,0.0000,0.0057,0.0000,0.0000,0.0040,0.0000
"1063",2015,"3917200","Malik Henry","WR","Georgia Southern","Sun Belt",0.0024,0.0073,0.0015,0.0000,0.0040,0.0060,0.0000,0.0080
"1064",2015,"3914587","Halen Steward","RB","UT San Antonio","Conference USA",0.0024,0.0025,0.0022,0.0000,0.0040,0.0060,0.0040,0.0000
"1065",2015,"550820","Derrick Hayward","TE","Maryland","Big Ten",0.0024,0.0049,0.0000,0.0000,0.0040,0.0060,0.0020,0.0030
"1066",2015,"552749","Darryl Richards","WR","Toledo","Mid-American",0.0024,0.0054,0.0000,0.0028,0.0040,0.0000,0.0020,0.0040
"1067",2015,"549308","Demarcus Godfrey","RB","Georgia Southern","Sun Belt",0.0024,0.0000,0.0029,0.0054,0.0000,0.0000,0.0030,0.0000
"1068",2015,"3139023","Trey Ellis","WR","Vanderbilt","SEC",0.0023,0.0025,0.0022,0.0056,0.0000,0.0000,0.0040,0.0000
"1069",2015,"549806","Marcus Baugh","TE","Ohio State","Big Ten",0.0023,0.0061,0.0000,0.0025,0.0000,0.0060,0.0020,0.0040
"1070",2015,"3123670","Ike Lewis","WR","Appalachian State","Sun Belt",0.0023,0.0035,0.0017,0.0025,0.0000,0.0060,0.0020,0.0040
"1071",2015,"3125157","Joshua Walker","FB","Navy","American Athletic",0.0023,0.0000,0.0028,0.0027,0.0000,0.0060,0.0030,0.0000
"1072",2015,"3129416","Craig Scott","WR","Navy","American Athletic",0.0023,0.0149,0.0000,0.0027,0.0040,0.0000,0.0020,0.0050
"1073",2015,"548445","Dante Jones","WR","Appalachian State","Sun Belt",0.0023,0.0069,0.0000,0.0000,0.0000,0.0120,0.0000,0.0080
"1074",2015,"3139981","DJ Nelson","WR","Utah State","Mountain West",0.0023,0.0000,0.0044,0.0000,0.0000,0.0000,0.0000,0.0060
"1075",2015,"548432","Bill Cecil","TE","Appalachian State","Sun Belt",0.0023,0.0069,0.0000,0.0000,0.0000,0.0120,0.0020,0.0040
"1076",2015,"3125183","Brandon Colon","WR","Navy","American Athletic",0.0023,0.0075,0.0014,0.0027,0.0040,0.0000,0.0020,0.0050
"1077",2015,"3916416","Emonee Spence","WR","Louisville","ACC",0.0022,0.0045,0.0000,0.0025,0.0040,0.0000,0.0020,0.0030
"1078",2015,"3917067","Olabisi Johnson","WR","Colorado State","Mountain West",0.0022,0.0051,0.0000,0.0000,0.0070,0.0000,0.0020,0.0040
"1079",2015,"547566","Christian Cumberlander","WR","San Diego State","Mountain West",0.0022,0.0078,0.0000,0.0000,0.0030,0.0050,0.0000,0.0070
"1080",2015,"3916946","Ryan Davis","WR","Auburn","SEC",0.0022,0.0000,0.0036,0.0025,0.0030,0.0000,0.0020,0.0040
"1081",2015,"3124804","Will Bush","WR","Western Kentucky","Conference USA",0.0021,0.0019,0.0025,0.0000,0.0030,0.0000,0.0010,0.0040
"1082",2015,"552777","Kylen Towner","WR","Western Kentucky","Conference USA",0.0021,0.0000,0.0049,0.0023,0.0030,0.0000,0.0010,0.0040
"1083",2015,"550694","Jerrid Marhefka","WR","Ohio","Mid-American",0.0021,0.0047,0.0000,0.0049,0.0000,0.0000,0.0030,0.0000
"1084",2015,"3708008","A.D. Miller","WR","Oklahoma","Big 12",0.0020,0.0043,0.0000,0.0021,0.0030,0.0000,0.0010,0.0030
"1085",2015,"3929817","Felton Davis III","WR","Michigan State","Big Ten",0.0020,0.0044,0.0000,0.0000,0.0000,0.0100,0.0000,0.0060
"1086",2015,"3134011","Zach Werlinger","QB","Arizona","Pac-12",0.0020,0.0000,0.0042,0.0023,0.0030,0.0000,0.0010,0.0030
"1087",2015,"3123976","Jay'Shawn Washington","TE","Southern Mississippi","Conference USA",0.0020,0.0037,0.0000,0.0000,0.0060,0.0000,0.0010,0.0030
"1088",2015,"3116469","Ricky Rogers","WR","West Virginia","Big 12",0.0019,0.0044,0.0000,0.0021,0.0030,0.0000,0.0030,0.0000
"1089",2015,"3122446","Luke Timian","WR","Indiana","Big Ten",0.0019,0.0044,0.0000,0.0000,0.0000,0.0100,0.0010,0.0030
"1090",2015,"545364","Nic Shimonek","QB","Texas Tech","Big 12",0.0019,0.0032,0.0000,0.0000,0.0030,0.0050,0.0010,0.0030
"1091",2015,"547092","Hunter Folkertsma","TE","Bowling Green","Mid-American",0.0019,0.0034,0.0000,0.0000,0.0030,0.0050,0.0010,0.0030
"1092",2015,"3929786","Donavan Hale","WR","Indiana","Big Ten",0.0019,0.0022,0.0018,0.0021,0.0000,0.0050,0.0010,0.0030
"1093",2015,"3126275","Nigel Carter","WR","Tulsa","American Athletic",0.0019,0.0039,0.0000,0.0000,0.0030,0.0050,0.0000,0.0060
"1094",2015,"3116420","Grayson Muehlstein","QB","TCU","Big 12",0.0019,0.0000,0.0038,0.0020,0.0030,0.0000,0.0010,0.0030
"1095",2015,"3915308","Jake Burt","TE","Boston College","ACC",0.0014,0.0038,0.0000,0.0000,0.0040,0.0000,0.0000,0.0040
"1096",2015,"3916803","Darnell Woolfolk","RB","Army","FBS Independents",0.0014,0.0084,0.0000,0.0000,0.0000,0.0070,0.0000,0.0050
"1097",2015,"3916786","Luke Langdon","QB","Army","FBS Independents",0.0014,0.0084,0.0000,0.0034,0.0000,0.0000,0.0020,0.0000
"1098",2015,"3124013","Jamal Custis","WR","Syracuse","ACC",0.0013,0.0032,0.0000,0.0000,0.0040,0.0000,0.0020,0.0000
"1099",2015,"3124720","Sterling Napier","TE","UTEP","Conference USA",0.0013,0.0029,0.0000,0.0033,0.0000,0.0000,0.0020,0.0000
"1100",2015,"3124697","Donovan Walker","WR","UTEP","Conference USA",0.0013,0.0029,0.0000,0.0033,0.0000,0.0000,0.0020,0.0000
"1101",2015,"3843287","David Ducre","FB","LSU","SEC",0.0013,0.0034,0.0000,0.0028,0.0000,0.0000,0.0020,0.0000
"1102",2015,"3125438","Gabe Schrade","TE","Texas State","Sun Belt",0.0013,0.0025,0.0000,0.0029,0.0000,0.0000,0.0020,0.0000
"1103",2015,"3692779","Da'Vante Phillips","WR","Florida State","ACC",0.0012,0.0023,0.0000,0.0000,0.0040,0.0000,0.0020,0.0000
"1104",2015,"3915760","Sam Dobbs","TE","Vanderbilt","SEC",0.0012,0.0025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0030
"1105",2015,"550535","Jaren Colston-Green","WR","Utah State","Mountain West",0.0012,0.0025,0.0000,0.0027,0.0000,0.0000,0.0020,0.0000
"1106",2015,"3125154","Darryl Bonner","RB","Navy","American Athletic",0.0012,0.0000,0.0014,0.0027,0.0000,0.0000,0.0020,0.0000
"1107",2015,"3124547","Kyle Riddering","TE","Fresno State","Mountain West",0.0012,0.0024,0.0000,0.0000,0.0040,0.0000,0.0020,0.0000
"1108",2015,"3126127","Lucas Bezerra","TE","Western Michigan","Mid-American",0.0012,0.0025,0.0000,0.0000,0.0040,0.0000,0.0000,0.0040
"1109",2015,"3124040","Greg Campbell Jr.","WR","UT San Antonio","Conference USA",0.0012,0.0025,0.0000,0.0027,0.0000,0.0000,0.0020,0.0000
"1110",2015,"3917580","Keenan Barnes","WR","Louisiana","Sun Belt",0.0012,0.0025,0.0000,0.0028,0.0000,0.0000,0.0020,0.0000
"1111",2015,"3125181","Chad Lewellyn","WR","Navy","American Athletic",0.0012,0.0075,0.0000,0.0027,0.0000,0.0000,0.0020,0.0000
"1112",2015,"552799","Lavonte Robinson","FB","Eastern Michigan","Mid-American",0.0012,0.0024,0.0000,0.0028,0.0000,0.0000,0.0020,0.0000
"1113",2015,"3932442","Equanimeous St. Brown","WR","Notre Dame","FBS Independents",0.0012,0.0025,0.0000,0.0025,0.0000,0.0000,0.0020,0.0000
"1114",2015,"546327","Jordan Davis","TE","Georgia","SEC",0.0012,0.0030,0.0000,0.0027,0.0000,0.0000,0.0020,0.0000
"1115",2015,"3124661","Patrick Reed","WR","New Mexico","Mountain West",0.0012,0.0042,0.0000,0.0027,0.0000,0.0000,0.0020,0.0000
"1116",2015,"3921567","Colton Plante","FB","Florida State","ACC",0.0012,0.0000,0.0026,0.0026,0.0000,0.0000,0.0020,0.0000
"1117",2015,"3121597","Kamryn Pettway","RB","Auburn","SEC",0.0011,0.0030,0.0000,0.0000,0.0030,0.0000,0.0020,0.0000
"1118",2015,"3930064","DaMarkus Lodge","WR","Ole Miss","SEC",0.0011,0.0020,0.0000,0.0000,0.0000,0.0000,0.0010,0.0000
"1119",2015,"552834","Connor Lemieux","WR","UMass","FBS Independents",0.0011,0.0019,0.0000,0.0027,0.0000,0.0000,0.0020,0.0000
"1120",2015,"3127262","Squally Canada","RB","BYU","FBS Independents",0.0011,0.0000,0.0027,0.0025,0.0000,0.0000,0.0020,0.0000
"1121",2015,"3122781","DeJuawn Oliver","WR","Louisiana Tech","Conference USA",0.0011,0.0021,0.0000,0.0000,0.0000,0.0060,0.0020,0.0000
"1122",2015,"550839","Austin Ramesh","FB","Wisconsin","Big Ten",0.0011,0.0023,0.0000,0.0024,0.0000,0.0000,0.0020,0.0000
"1123",2015,"3932339","Akile Davis","WR","BYU","FBS Independents",0.0011,0.0019,0.0000,0.0000,0.0000,0.0060,0.0020,0.0000
"1124",2015,"3125288","Thai Cottrell","WR","San José State","Mountain West",0.0011,0.0024,0.0000,0.0025,0.0000,0.0000,0.0020,0.0000
"1125",2015,"546707","Henry Poggi","FB","Michigan","Big Ten",0.0011,0.0023,0.0000,0.0026,0.0000,0.0000,0.0020,0.0000
"1126",2015,"550448","Jesse Ertz","QB","Kansas State","Big 12",0.0011,0.0000,0.0021,0.0026,0.0000,0.0000,0.0020,0.0000
"1127",2015,"3120077","R.J. Tyler","RB","Charlotte","Conference USA",0.0011,0.0025,0.0000,0.0000,0.0000,0.0050,0.0000,0.0030
"1128",2015,"3144982","Marcel Joly","RB","Iowa","Big Ten",0.0011,0.0000,0.0019,0.0024,0.0000,0.0000,0.0020,0.0000
"1129",2015,"550111","Trey Bledsoe","WR","Ole Miss","SEC",0.0011,0.0020,0.0000,0.0000,0.0000,0.0060,0.0010,0.0000
"1130",2015,"3895848","Chad Hanaoka","RB","Northwestern","Big Ten",0.0011,0.0000,0.0018,0.0026,0.0000,0.0000,0.0020,0.0000
"1131",2015,"3929897","Aaron Banks","QB","Purdue","Big Ten",0.0011,0.0019,0.0000,0.0000,0.0000,0.0050,0.0000,0.0030
"1132",2015,"3912571","Kyle Fulks","WR","Utah","Pac-12",0.0011,0.0000,0.0019,0.0026,0.0000,0.0000,0.0020,0.0000
"1133",2015,"3918243","Markis McCray","WR","Louisiana Monroe","Sun Belt",0.0011,0.0020,0.0000,0.0000,0.0040,0.0000,0.0020,0.0000
"1134",2015,"3121413","Johnnie Dixon","WR","Ohio State","Big Ten",0.0011,0.0031,0.0000,0.0000,0.0040,0.0000,0.0000,0.0040
"1135",2015,"3921725","Malik McMorris","FB","California","Pac-12",0.0010,0.0018,0.0000,0.0000,0.0000,0.0060,0.0010,0.0000
"1136",2015,"3864113","Brandon Singleton","WR","California","Pac-12",0.0010,0.0018,0.0000,0.0000,0.0000,0.0060,0.0000,0.0040
"1137",2015,"3133996","Tony Ellison","WR","Arizona","Pac-12",0.0010,0.0021,0.0000,0.0000,0.0030,0.0000,0.0010,0.0000
"1138",2015,"3155621","Devonte Howard","WR","Memphis","American Athletic",0.0010,0.0021,0.0000,0.0000,0.0000,0.0050,0.0000,0.0030
"1139",2015,"556538","Luke McNitt","FB","Nebraska","Big Ten",0.0010,0.0022,0.0000,0.0023,0.0000,0.0000,0.0020,0.0000
"1140",2015,"3134314","Austin Roberts","TE","UCLA","Pac-12",0.0010,0.0019,0.0000,0.0000,0.0030,0.0000,0.0000,0.0030
"1141",2015,"3705353","Rodney Anderson","RB","Oklahoma","Big 12",0.0010,0.0000,0.0019,0.0021,0.0000,0.0000,0.0010,0.0000
"1142",2015,"3918020","Austin Cottrell","WR","Boise State","Mountain West",0.0009,0.0019,0.0000,0.0021,0.0000,0.0000,0.0010,0.0000
"1143",2015,"3925348","Hale Hentges","TE","Alabama","SEC",0.0009,0.0022,0.0000,0.0021,0.0000,0.0000,0.0010,0.0000
"1144",2015,"3139486","Payne Sullins","QB","Texas Tech","Big 12",0.0009,0.0000,0.0023,0.0020,0.0000,0.0000,0.0010,0.0000
"1145",2015,"550459","Caleb Woodward","RB","Texas Tech","Big 12",0.0009,0.0000,0.0023,0.0000,0.0030,0.0000,0.0000,0.0030
"1146",2015,"3126358","Derek Kief","WR","Alabama","SEC",0.0009,0.0022,0.0000,0.0021,0.0000,0.0000,0.0010,0.0000
"1147",2016,"3916387","Lamar Jackson","QB","Louisville","ACC",0.6846,0.9427,0.4486,0.6792,0.6820,0.7690,0.6600,0.7410
"1148",2016,"550629","Luke Falk","QB","Washington State","Pac-12",0.6722,0.9529,0.1125,0.6157,0.7190,0.7570,0.6220,0.7930
"1149",2016,"3116188","David Blough","QB","Purdue","Big Ten",0.6487,0.9339,0.1610,0.5813,0.6550,0.8030,0.5760,0.7850
"1150",2016,"3917792","Daniel Jones","QB","Duke","ACC",0.6309,0.9703,0.2474,0.5706,0.5940,0.8540,0.5900,0.7200
"1151",2016,"3125353","Kent Myers","QB","Utah State","Mountain West",0.5942,0.9450,0.2427,0.5164,0.5690,0.8310,0.5350,0.6940
"1152",2016,"558337","Nick Fitzgerald","QB","Mississippi State","SEC",0.5829,0.8833,0.3452,0.5061,0.5850,0.7730,0.5230,0.7240
"1153",2016,"545624","J.T. Barrett","QB","Ohio State","Big Ten",0.5795,0.9271,0.3208,0.4953,0.6300,0.7490,0.5010,0.7600
"1154",2016,"3116144","Clayton Thorson","QB","Northwestern","Big Ten",0.5792,0.9883,0.1244,0.5253,0.5330,0.7670,0.5260,0.6800
"1155",2016,"3124981","Tyler Rogers","QB","New Mexico State","FBS Independents",0.5662,0.8792,0.2234,0.5450,0.5690,0.6420,0.5230,0.6430
"1156",2016,"549865","Kenny Hill","QB","TCU","Big 12",0.5635,0.8752,0.2220,0.5173,0.5670,0.7150,0.5200,0.6510
"1157",2016,"3116172","Trace McSorley","QB","Penn State","Big Ten",0.5619,0.9877,0.2410,0.4766,0.6280,0.7310,0.4760,0.7520
"1158",2016,"3139591","Quinton Flowers","QB","South Florida","American Athletic",0.5577,0.9132,0.3293,0.5197,0.5320,0.7120,0.5370,0.6060
"1159",2016,"3116407","Mason Rudolph","QB","Oklahoma State","Big 12",0.5393,0.9607,0.1111,0.4897,0.5460,0.6950,0.4810,0.6640
"1160",2016,"550339","Nick Holley","QB","Kent State","Mid-American",0.5382,0.6563,0.4722,0.4981,0.5520,0.6140,0.5240,0.5640
"1161",2016,"545645","Kurt Benkert","QB","Virginia","ACC",0.5332,0.8356,0.0838,0.5081,0.5220,0.6420,0.4910,0.6140
"1162",2016,"550226","Conner Manning","QB","Georgia State","Sun Belt",0.5276,0.8829,0.0492,0.4295,0.5710,0.7060,0.4300,0.6920
"1163",2016,"3921561","Deondre Francois","QB","Florida State","ACC",0.5274,0.9501,0.1535,0.4680,0.5230,0.7530,0.4540,0.6850
"1164",2016,"549956","Bryant Shirreffs","QB","Connecticut","American Athletic",0.5267,0.7358,0.3152,0.4634,0.5400,0.6500,0.5020,0.5730
"1165",2016,"546539","Riley Ferguson","QB","Memphis","American Athletic",0.5254,0.9289,0.0826,0.4766,0.5100,0.6980,0.4980,0.5800
"1166",2016,"3924327","Drew Lock","QB","Missouri","SEC",0.5135,0.9709,0.0851,0.4952,0.4550,0.6700,0.4380,0.6810
"1167",2016,"3918298","Josh Allen","QB","Wyoming","Mountain West",0.5097,0.9894,0.1810,0.3495,0.5420,0.8280,0.3930,0.7400
"1168",2016,"546876","Troy Williams","QB","Utah","Pac-12",0.5089,0.9760,0.1558,0.4262,0.5460,0.7190,0.4170,0.7170
"1169",2016,"3116772","Andrew Ford","QB","UMass","FBS Independents",0.5057,0.8225,0.0511,0.5000,0.4580,0.5960,0.5040,0.5090
"1170",2016,"550448","Jesse Ertz","QB","Kansas State","Big 12",0.5017,0.8589,0.2950,0.4134,0.4910,0.7470,0.4290,0.6630
"1171",2016,"546288","Ryan Finley","QB","NC State","ACC",0.5016,0.9148,0.1175,0.4268,0.4440,0.7660,0.4070,0.6950
"1172",2016,"3931782","Chase Litton","QB","Marshall","Conference USA",0.5007,0.8384,0.0251,0.4555,0.5000,0.6010,0.4400,0.6100
"1173",2016,"546145","Brandon Silvers","QB","Troy","Sun Belt",0.5000,0.9220,0.0810,0.4441,0.5150,0.6290,0.4540,0.6080
"1174",2016,"547206","Austin Allen","QB","Arkansas","SEC",0.4995,0.9816,0.0625,0.3689,0.5700,0.7130,0.3900,0.7300
"1175",2016,"3916564","Tyree Jackson","QB","Buffalo","Mid-American",0.4938,0.7666,0.2259,0.4160,0.4900,0.6500,0.4200,0.6330
"1176",2016,"3916447","Eric Dungey","QB","Syracuse","ACC",0.4926,0.6777,0.2506,0.4506,0.4750,0.6000,0.4770,0.5230
"1177",2016,"3122713","Jason Driskel","QB","Florida Atlantic","Conference USA",0.4869,0.8966,0.1272,0.4198,0.4790,0.6710,0.4100,0.6540
"1178",2016,"3722362","Brett Rypien","QB","Boise State","Mountain West",0.4864,0.9661,0.0654,0.3814,0.5190,0.7040,0.4020,0.7020
"1179",2016,"545910","Logan Woodside","QB","Toledo","Mid-American",0.4847,0.9873,0.0498,0.3903,0.4910,0.7300,0.4140,0.6600
"1180",2016,"546687","Richard Lagow","QB","Indiana","Big Ten",0.4777,0.9621,0.0302,0.3846,0.4790,0.6900,0.3830,0.6680
"1181",2016,"3886812","Jake Browning","QB","Washington","Pac-12",0.4770,0.9578,0.0735,0.4424,0.4240,0.7010,0.4310,0.6010
"1182",2016,"3128814","Manny Wilkins","QB","Arizona State","Pac-12",0.4756,0.7341,0.2233,0.4380,0.4750,0.6200,0.4280,0.5650
"1183",2016,"3124092","John Wolford","QB","Wake Forest","ACC",0.4708,0.8407,0.2000,0.4701,0.4270,0.5830,0.4250,0.5530
"1184",2016,"3915776","Kyle Shurmur","QB","Vanderbilt","SEC",0.4706,0.9518,0.0464,0.4041,0.3970,0.7650,0.3860,0.6350
"1185",2016,"3918038","Chason Virgil","QB","Fresno State","Mountain West",0.4660,0.7887,0.1382,0.3952,0.4620,0.6150,0.3870,0.5860
"1186",2016,"545683","Brent Stockstill","QB","Middle Tennessee","Conference USA",0.4524,0.7237,0.0882,0.4068,0.4630,0.5740,0.3990,0.5620
"1187",2016,"550373","Baker Mayfield","QB","Oklahoma","Big 12",0.4519,0.9241,0.1148,0.3387,0.5160,0.6500,0.3690,0.7020
"1188",2016,"3116379","Justice Hansen","QB","Arkansas State","Sun Belt",0.4507,0.8349,0.1234,0.3420,0.5170,0.6060,0.3400,0.6470
"1189",2016,"548447","Taylor Lamb","QB","Appalachian State","Sun Belt",0.4417,0.9642,0.1352,0.3636,0.4290,0.6900,0.3780,0.5840
"1190",2016,"3912547","Sam Darnold","QB","USC","Pac-12",0.4405,0.7872,0.1106,0.3695,0.4920,0.5860,0.3720,0.5980
"1191",2016,"549804","Mike White","QB","Western Kentucky","Conference USA",0.4404,0.8684,0.0281,0.4245,0.4370,0.5470,0.4010,0.5350
"1192",2016,"3124037","Dalton Sturm","QB","UT San Antonio","Conference USA",0.4375,0.7653,0.1518,0.3485,0.4080,0.6570,0.3600,0.5770
"1193",2016,"552782","Brogan Roback","QB","Eastern Michigan","Mid-American",0.4315,0.7135,0.1211,0.3982,0.4390,0.5280,0.3740,0.5560
"1194",2016,"4042113","McKenzie Milton","QB","UCF","American Athletic",0.4240,0.7268,0.1532,0.3812,0.4400,0.5370,0.3670,0.5210
"1195",2016,"3126243","Glen Cuiellette","QB","Tulane","American Athletic",0.4142,0.9118,0.1764,0.3450,0.4160,0.5730,0.3450,0.5540
